data_file,variable_name,sas_label,variable_label
P_AUXWBR,WBXP053,Phase_Array_Data_Point_053,WBXP053_Phase_Array_Data_Point_053
P_AUXWBR,WBXP054,Phase_Array_Data_Point_054,WBXP054_Phase_Array_Data_Point_054
P_AUXWBR,WBXP055,Phase_Array_Data_Point_055,WBXP055_Phase_Array_Data_Point_055
P_AUXWBR,WBXP056,Phase_Array_Data_Point_056,WBXP056_Phase_Array_Data_Point_056
P_AUXWBR,WBXP057,Phase_Array_Data_Point_057,WBXP057_Phase_Array_Data_Point_057
P_AUXWBR,WBXP058,Phase_Array_Data_Point_058,WBXP058_Phase_Array_Data_Point_058
P_AUXWBR,WBXP059,Phase_Array_Data_Point_059,WBXP059_Phase_Array_Data_Point_059
P_AUXWBR,WBXP060,Phase_Array_Data_Point_060,WBXP060_Phase_Array_Data_Point_060
P_AUXWBR,WBXP061,Phase_Array_Data_Point_061,WBXP061_Phase_Array_Data_Point_061
P_AUXWBR,WBXP062,Phase_Array_Data_Point_062,WBXP062_Phase_Array_Data_Point_062
P_AUXWBR,WBXP063,Phase_Array_Data_Point_063,WBXP063_Phase_Array_Data_Point_063
P_AUXWBR,WBXP064,Phase_Array_Data_Point_064,WBXP064_Phase_Array_Data_Point_064
P_AUXWBR,WBXP065,Phase_Array_Data_Point_065,WBXP065_Phase_Array_Data_Point_065
P_AUXWBR,WBXP066,Phase_Array_Data_Point_066,WBXP066_Phase_Array_Data_Point_066
P_AUXWBR,WBXP067,Phase_Array_Data_Point_067,WBXP067_Phase_Array_Data_Point_067
P_AUXWBR,WBXP068,Phase_Array_Data_Point_068,WBXP068_Phase_Array_Data_Point_068
P_AUXWBR,WBXP069,Phase_Array_Data_Point_069,WBXP069_Phase_Array_Data_Point_069
P_AUXWBR,WBXP070,Phase_Array_Data_Point_070,WBXP070_Phase_Array_Data_Point_070
P_AUXWBR,WBXP071,Phase_Array_Data_Point_071,WBXP071_Phase_Array_Data_Point_071
P_AUXWBR,WBXP072,Phase_Array_Data_Point_072,WBXP072_Phase_Array_Data_Point_072
P_AUXWBR,WBXP073,Phase_Array_Data_Point_073,WBXP073_Phase_Array_Data_Point_073
P_AUXWBR,WBXP074,Phase_Array_Data_Point_074,WBXP074_Phase_Array_Data_Point_074
P_AUXWBR,WBXP075,Phase_Array_Data_Point_075,WBXP075_Phase_Array_Data_Point_075
P_AUXWBR,WBXP076,Phase_Array_Data_Point_076,WBXP076_Phase_Array_Data_Point_076
P_AUXWBR,WBXP077,Phase_Array_Data_Point_077,WBXP077_Phase_Array_Data_Point_077
P_AUXWBR,WBXP078,Phase_Array_Data_Point_078,WBXP078_Phase_Array_Data_Point_078
P_AUXWBR,WBXP079,Phase_Array_Data_Point_079,WBXP079_Phase_Array_Data_Point_079
P_AUXWBR,WBXP080,Phase_Array_Data_Point_080,WBXP080_Phase_Array_Data_Point_080
P_AUXWBR,WBXP081,Phase_Array_Data_Point_081,WBXP081_Phase_Array_Data_Point_081
P_AUXWBR,WBXP082,Phase_Array_Data_Point_082,WBXP082_Phase_Array_Data_Point_082
P_AUXWBR,WBXP083,Phase_Array_Data_Point_083,WBXP083_Phase_Array_Data_Point_083
P_AUXWBR,WBXP084,Phase_Array_Data_Point_084,WBXP084_Phase_Array_Data_Point_084
P_AUXWBR,WBXP085,Phase_Array_Data_Point_085,WBXP085_Phase_Array_Data_Point_085
P_AUXWBR,WBXP086,Phase_Array_Data_Point_086,WBXP086_Phase_Array_Data_Point_086
P_AUXWBR,WBXP087,Phase_Array_Data_Point_087,WBXP087_Phase_Array_Data_Point_087
P_AUXWBR,WBXP088,Phase_Array_Data_Point_088,WBXP088_Phase_Array_Data_Point_088
P_AUXWBR,WBXP089,Phase_Array_Data_Point_089,WBXP089_Phase_Array_Data_Point_089
P_AUXWBR,WBXP090,Phase_Array_Data_Point_090,WBXP090_Phase_Array_Data_Point_090
P_AUXWBR,WBXP091,Phase_Array_Data_Point_091,WBXP091_Phase_Array_Data_Point_091
P_AUXWBR,WBXP092,Phase_Array_Data_Point_092,WBXP092_Phase_Array_Data_Point_092
P_AUXWBR,WBXP093,Phase_Array_Data_Point_093,WBXP093_Phase_Array_Data_Point_093
P_AUXWBR,WBXP094,Phase_Array_Data_Point_094,WBXP094_Phase_Array_Data_Point_094
P_AUXWBR,WBXP095,Phase_Array_Data_Point_095,WBXP095_Phase_Array_Data_Point_095
P_AUXWBR,WBXP096,Phase_Array_Data_Point_096,WBXP096_Phase_Array_Data_Point_096
P_AUXWBR,WBXP097,Phase_Array_Data_Point_097,WBXP097_Phase_Array_Data_Point_097
P_AUXWBR,WBXP098,Phase_Array_Data_Point_098,WBXP098_Phase_Array_Data_Point_098
P_AUXWBR,WBXP099,Phase_Array_Data_Point_099,WBXP099_Phase_Array_Data_Point_099
P_AUXWBR,WBXP100,Phase_Array_Data_Point_100,WBXP100_Phase_Array_Data_Point_100
P_AUXWBR,WBXP101,Phase_Array_Data_Point_101,WBXP101_Phase_Array_Data_Point_101
P_AUXWBR,WBXP102,Phase_Array_Data_Point_102,WBXP102_Phase_Array_Data_Point_102
P_AUXWBR,WBXP103,Phase_Array_Data_Point_103,WBXP103_Phase_Array_Data_Point_103
P_AUXWBR,WBXP104,Phase_Array_Data_Point_104,WBXP104_Phase_Array_Data_Point_104
P_AUXWBR,WBXP105,Phase_Array_Data_Point_105,WBXP105_Phase_Array_Data_Point_105
P_AUXWBR,WBXP106,Phase_Array_Data_Point_106,WBXP106_Phase_Array_Data_Point_106
P_AUXWBR,WBXP107,Phase_Array_Data_Point_107,WBXP107_Phase_Array_Data_Point_107
P_AUX,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_AUX,AUAEXSTS,Status_of_an_Audio_Exam,AUAEXSTS_Status_of_an_Audio_Exam
P_AUX,AUAEXCMT,Comment_code_for_an_Audio_Exam,AUAEXCMT_Comment_code_for_an_Audio_Exam
P_AUX,AUQ011,Have_Ear_Tube_Right_or_Left_Ear,AUQ011_Have_Ear_Tube_Right_or_Left_Ear
P_AUX,AUQ540,Had_Cold_Runny_Nose_Earache_Today,AUQ540_Had_Cold_Runny_Nose_Earache_Today
P_AUX,AUQ550,Had_Cold_Runny_Nose_Earache_Yesterday,AUQ550_Had_Cold_Runny_Nose_Earache_Yesterday
P_AUX,AUQ550A,Had_Cold,AUQ550A_Had_Cold
P_AUX,AUQ550B,Had_Runny_Nose,AUQ550B_Had_Runny_Nose
P_AUX,AUQ550C,Earache_Right_Ear,AUQ550C_Earache_Right_Ear
P_AUX,AUQ550D,Earache_Left_Ear,AUQ550D_Earache_Left_Ear
P_AUX,AUQ550E,Earache_Both_Ears,AUQ550E_Earache_Both_Ears
P_AUX,AUQ560,Listened_to_Loud_Sound_Today,AUQ560_Listened_to_Loud_Sound_Today
P_AUX,AUQ570,Listened_to_Loud_Sound_Yesterday,AUQ570_Listened_to_Loud_Sound_Yesterday
P_AUX,AUQ580,Hours_Since_Loud_Sound_Ended,AUQ580_Hours_Since_Loud_Sound_Ended
P_AUX,AUQ590,Listened_to_Music_with_Earphones_Today,AUQ590_Listened_to_Music_with_Earphones_Today
P_AUX,AUQ600,Listened_to_Music_w_Earphones_Yesterday,AUQ600_Listened_to_Music_w_Earphones_Yesterday
P_AUX,AUQ610,Hours_Since_Stopped_Listening,AUQ610_Hours_Since_Stopped_Listening
P_AUX,AUQ051,Self_Reported_Better_Ear,AUQ051_Self_Reported_Better_Ear
P_AUX,AUQ010,Have_Ear_Tube_Right_or_Left_Ear,AUQ010_Have_Ear_Tube_Right_or_Left_Ear
P_AUX,AUQ020,Had_Cold_Sinus_or_Earache_Last_24_Hrs,AUQ020_Had_Cold_Sinus_or_Earache_Last_24_Hrs
P_AUX,AUQ020A,Had_Cold_Last_24_Hrs,AUQ020A_Had_Cold_Last_24_Hrs
P_AUX,AUQ020B,Had_Sinus_Problem_Last_24_Hours,AUQ020B_Had_Sinus_Problem_Last_24_Hours
P_AUX,AUQ020C,Earache_Last_24_Hours_Right,AUQ020C_Earache_Last_24_Hours_Right
P_AUX,AUQ020D,Earache_Last_24_Hours_Left,AUQ020D_Earache_Last_24_Hours_Left
P_AUX,AUQ020E,Earache_Last_24_Hours_Both,AUQ020E_Earache_Last_24_Hours_Both
P_AUX,AUQ031,Exposed_to_Loud_Noise_Last_24_Hrs,AUQ031_Exposed_to_Loud_Noise_Last_24_Hrs
P_AUX,AUQ041,Hours_Since_Noise_Ended,AUQ041_Hours_Since_Noise_Ended
P_AUX,AUQ520,Listened_to_Music_w_Earphone_Last_24_Hrs,AUQ520_Listened_to_Music_w_Earphone_Last_24_Hrs
P_AUX,AUQ530,Hours_Since_Music_Ended,AUQ530_Hours_Since_Music_Ended
P_AUX,AUQ050,Self_Reported_Better_Ear,AUQ050_Self_Reported_Better_Ear
P_AUX,AUXOTSPL,Normal_Otoscopy_Left_Ear,AUXOTSPL_Normal_Otoscopy_Left_Ear
P_AUX,AUXLOEXC,Excessive_Cerumen_Left_Ear,AUXLOEXC_Excessive_Cerumen_Left_Ear
P_AUX,AUXLOIMC,Impacted_Cerumen_Left_Ear,AUXLOIMC_Impacted_Cerumen_Left_Ear
P_AUX,AUXLOCOL,Collapsing_Ear_Canals_Left_Ear,AUXLOCOL_Collapsing_Ear_Canals_Left_Ear
P_AUX,AUXLOABN,Other_Exam_Abnormality_Left_Ear,AUXLOABN_Other_Exam_Abnormality_Left_Ear
P_AUX,AUDLOABC,Comment_Other_Exam_Abnormality_Left_Ear,AUDLOABC_Comment_Other_Exam_Abnormality_Left_Ear
P_AUX,AUXROTSP,Normal_Otoscopy_Right_Ear,AUXROTSP_Normal_Otoscopy_Right_Ear
P_AUX,AUXROEXC,Excessive_Cerumen_Right_Ear,AUXROEXC_Excessive_Cerumen_Right_Ear
P_AUX,AUXROIMC,Impacted_Cerumen_Right_Ear,AUXROIMC_Impacted_Cerumen_Right_Ear
P_AUX,AUXROCOL,Collapsing_Ear_Canals_Right_Ear,AUXROCOL_Collapsing_Ear_Canals_Right_Ear
P_AUX,AUXROABN,Other_Exam_Abnormality_Right_Ear,AUXROABN_Other_Exam_Abnormality_Right_Ear
P_AUX,AUDROABC,Comment_Other_Exam_Abnormality_Right_Ear,AUDROABC_Comment_Other_Exam_Abnormality_Right_Ear
P_AUX,AUXTMEPR,Middle_Ear_Pressure_Tymp_Rt_Ear_in_daPa,AUXTMEPR_Middle_Ear_Pressure_Tymp_Rt_Ear_in_daPa
P_AUX,AUXTPVR,Physical_Volume_Tymp_Right_Ear_in_cc,AUXTPVR_Physical_Volume_Tymp_Right_Ear_in_cc
P_AUX,AUXTWIDR,Tympanometric_width_right_ear,AUXTWIDR_Tympanometric_width_right_ear
P_AUX,AUXTCOMR,Compliance_tympanometry_right_ear,AUXTCOMR_Compliance_tympanometry_right_ear
P_AUX,AUXTMEPL,Middle_Ear_Pressure_Tymp_Left_in_daPa,AUXTMEPL_Middle_Ear_Pressure_Tymp_Left_in_daPa
P_AUX,AUXTPVL,Physical_Volume_Tymp_Left_ear_in_cc,AUXTPVL_Physical_Volume_Tymp_Left_ear_in_cc
P_AUX,AUXTWIDL,Tympanometric_width_left_ear,AUXTWIDL_Tympanometric_width_left_ear
P_AUX,AUXTCOML,Compliance_tympanometry_left_ear,AUXTCOML_Compliance_tympanometry_left_ear
P_AUX,AUAEAR,Which_ear_tested_first,AUAEAR_Which_ear_tested_first
P_AUX,AUAMODE,Audio_Test_Mode_Manual_Automatic_Mixed,AUAMODE_Audio_Test_Mode_Manual_Automatic_Mixed
P_AUX,AUAFMANL,Frequency_Switch_to_Manual_Mode_Left,AUAFMANL_Frequency_Switch_to_Manual_Mode_Left
P_AUX,AUAFMANR,Frequency_Switch_to_Manual_Mode_Right,AUAFMANR_Frequency_Switch_to_Manual_Mode_Right
P_AUX,AUXU1K1R,Right_threshold_1000Hz_db,AUXU1K1R_Right_threshold_1000Hz_db
P_AUX,AUXU500R,Right_threshold_500Hz_db,AUXU500R_Right_threshold_500Hz_db
P_AUX,AUXU1K2R,Right_Threshold_1000Hz_2nd_Read_db,AUXU1K2R_Right_Threshold_1000Hz_2nd_Read_db
P_AUX,AUXU2KR,Right_threshold_2000Hz_db,AUXU2KR_Right_threshold_2000Hz_db
P_AUX,AUXU3KR,Right_threshold_3000Hz_db,AUXU3KR_Right_threshold_3000Hz_db
P_AUX,AUXU4KR,Right_threshold_4000Hz_db,AUXU4KR_Right_threshold_4000Hz_db
P_AUX,AUXU6KR,Right_threshold_6000Hz_db,AUXU6KR_Right_threshold_6000Hz_db
P_AUX,AUXU8KR,Right_threshold_8000Hz_db,AUXU8KR_Right_threshold_8000Hz_db
P_AUX,AUXU1K1L,Left_threshold_1000Hz_db,AUXU1K1L_Left_threshold_1000Hz_db
P_AUX,AUXU500L,Left_threshold_500Hz_db,AUXU500L_Left_threshold_500Hz_db
P_AUX,AUXU1K2L,Left_threshold_1000Hz_2nd_Read_db,AUXU1K2L_Left_threshold_1000Hz_2nd_Read_db
P_AUX,AUXU2KL,Left_threshold_2000Hz_db,AUXU2KL_Left_threshold_2000Hz_db
P_AUX,AUXU3KL,Left_threshold_3000Hz_db,AUXU3KL_Left_threshold_3000Hz_db
P_AUX,AUXU4KL,Left_threshold_4000Hz_db,AUXU4KL_Left_threshold_4000Hz_db
P_AUX,AUXU6KL,Left_threshold_6000Hz_db,AUXU6KL_Left_threshold_6000Hz_db
P_AUX,AUXU8KL,Left_threshold_8000Hz_db,AUXU8KL_Left_threshold_8000Hz_db
P_AUX,AUXR1K1R,Right_retest_threshold_1000Hz_db,AUXR1K1R_Right_retest_threshold_1000Hz_db
P_AUX,AUXR5CR,Right_retest_threshold_500Hz_db,AUXR5CR_Right_retest_threshold_500Hz_db
P_AUX,AUXR1K2R,Right_Retest_Threshold_1000Hz_2nd_Read,AUXR1K2R_Right_Retest_Threshold_1000Hz_2nd_Read
P_AUX,AUXR2KR,Right_retest_threshold_2000Hz_db,AUXR2KR_Right_retest_threshold_2000Hz_db
P_AUX,AUXR3KR,Right_retest_threshold_3000Hz_db,AUXR3KR_Right_retest_threshold_3000Hz_db
P_AUX,AUXR4KR,Right_retest_threshold_4000Hz_db,AUXR4KR_Right_retest_threshold_4000Hz_db
P_AUX,AUXR6KR,Right_retest_threshold_6000Hz_db,AUXR6KR_Right_retest_threshold_6000Hz_db
P_AUX,AUXR8KR,Right_retest_threshold_8000Hz_db,AUXR8KR_Right_retest_threshold_8000Hz_db
P_AUX,AUXR1K1L,Left_retest_threshold_1000Hz_db,AUXR1K1L_Left_retest_threshold_1000Hz_db
P_AUX,AUXR5CL,Left_retest_threshold_500Hz_db,AUXR5CL_Left_retest_threshold_500Hz_db
P_AUX,AUXR1K2L,Left_Retest_Threshold_1000Hz_2nd_Read,AUXR1K2L_Left_Retest_Threshold_1000Hz_2nd_Read
P_AUX,AUXR2KL,Left_retest_threshold_2000Hz_db,AUXR2KL_Left_retest_threshold_2000Hz_db
P_AUX,AUXR3KL,Left_retest_threshold_3000Hz_db,AUXR3KL_Left_retest_threshold_3000Hz_db
P_AUX,AUXR4KL,Left_retest_threshold_4000Hz_db,AUXR4KL_Left_retest_threshold_4000Hz_db
P_AUX,AUXR6KL,Left_retest_threshold_6000Hz_db,AUXR6KL_Left_retest_threshold_6000Hz_db
P_AUX,AUXR8KL,Left_retest_threshold_8000Hz_db,AUXR8KL_Left_retest_threshold_8000Hz_db
P_AUX,AUAREQC,Right_Ear_Tympanogram_Quality_Code,AUAREQC_Right_Ear_Tympanogram_Quality_Code
P_AUX,AUATYMTR,Tympanogram_Type_Right_Ear,AUATYMTR_Tympanogram_Type_Right_Ear
P_AUX,AUALEQC,Left_Ear_Tympanogram_Quality_Code,AUALEQC_Left_Ear_Tympanogram_Quality_Code
P_AUX,AUATYMTL,Tympanogram_Type_Left_Ear,AUATYMTL_Tympanogram_Type_Left_Ear
P_BMX,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_BMX,BMDSTATS,Body_Measures_Component_Status_Code,BMDSTATS_Body_Measures_Component_Status_Code
P_BMX,BMXWT,Weight_kg,BMXWT_Weight_kg
P_BMX,BMIWT,Weight_Comment,BMIWT_Weight_Comment
P_BMX,BMXRECUM,Recumbent_Length_cm,BMXRECUM_Recumbent_Length_cm
P_BMX,BMIRECUM,Recumbent_Length_Comment,BMIRECUM_Recumbent_Length_Comment
P_BMX,BMXHEAD,Head_Circumference_cm,BMXHEAD_Head_Circumference_cm
P_BMX,BMIHEAD,Head_Circumference_Comment,BMIHEAD_Head_Circumference_Comment
P_BMX,BMXHT,Standing_Height_cm,BMXHT_Standing_Height_cm
P_BMX,BMIHT,Standing_Height_Comment,BMIHT_Standing_Height_Comment
P_BMX,BMXBMI,Body_Mass_Index_kg_m_2,BMXBMI_Body_Mass_Index_kg_m_2
P_BMX,BMDBMIC,BMI_Category_Children_Youth,BMDBMIC_BMI_Category_Children_Youth
P_BMX,BMXLEG,Upper_Leg_Length_cm,BMXLEG_Upper_Leg_Length_cm
P_BMX,BMILEG,Upper_Leg_Length_Comment,BMILEG_Upper_Leg_Length_Comment
P_BMX,BMXARML,Upper_Arm_Length_cm,BMXARML_Upper_Arm_Length_cm
P_BMX,BMIARML,Upper_Arm_Length_Comment,BMIARML_Upper_Arm_Length_Comment
P_BMX,BMXARMC,Arm_Circumference_cm,BMXARMC_Arm_Circumference_cm
P_BMX,BMIARMC,Arm_Circumference_Comment,BMIARMC_Arm_Circumference_Comment
P_BMX,BMXWAIST,Waist_Circumference_cm,BMXWAIST_Waist_Circumference_cm
P_BMX,BMIWAIST,Waist_Circumference_Comment,BMIWAIST_Waist_Circumference_Comment
P_BMX,BMXHIP,Hip_Circumference_cm,BMXHIP_Hip_Circumference_cm
P_BMX,BMIHIP,Hip_Circumference_Comment,BMIHIP_Hip_Circumference_Comment
P_BPXO,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_BPXO,BPAOARM,Arm_selected_oscillometric,BPAOARM_Arm_selected_oscillometric
P_BPXO,BPAOCSZ,Coded_cuff_size_oscillometric,BPAOCSZ_Coded_cuff_size_oscillometric
P_BPXO,BPXOSY1,Systolic_1st_oscillometric_reading,BPXOSY1_Systolic_1st_oscillometric_reading
P_BPXO,BPXODI1,Diastolic_1st_oscillometric_reading,BPXODI1_Diastolic_1st_oscillometric_reading
P_BPXO,BPXOSY2,Systolic_2nd_oscillometric_reading,BPXOSY2_Systolic_2nd_oscillometric_reading
P_BPXO,BPXODI2,Diastolic_2nd_oscillometric_reading,BPXODI2_Diastolic_2nd_oscillometric_reading
P_BPXO,BPXOSY3,Systolic_3rd_oscillometric_reading,BPXOSY3_Systolic_3rd_oscillometric_reading
P_BPXO,BPXODI3,Diastolic_3rd_oscillometric_reading,BPXODI3_Diastolic_3rd_oscillometric_reading
P_BPXO,BPXOPLS1,Pulse_1st_oscillometric_reading,BPXOPLS1_Pulse_1st_oscillometric_reading
P_BPXO,BPXOPLS2,Pulse_2nd_oscillometric_reading,BPXOPLS2_Pulse_2nd_oscillometric_reading
P_BPXO,BPXOPLS3,Pulse_3rd_oscillometric_reading,BPXOPLS3_Pulse_3rd_oscillometric_reading
P_DXXFEM,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_DXXFEM,DXAFMRST,Femur_scan_status,DXAFMRST_Femur_scan_status
P_DXXFEM,DXXFMBCC,Total_femur_BMD_invalidity_code,DXXFMBCC_Total_femur_BMD_invalidity_code
P_DXXFEM,DXXOFBMD,Total_femur_BMD,DXXOFBMD_Total_femur_BMD
P_DXXFEM,DXXOFBMC,Total_femur_BMC,DXXOFBMC_Total_femur_BMC
P_DXXFEM,DXXOFA,Total_femur_area,DXXOFA_Total_femur_area
P_DXXFEM,DXXNKBMD,Femoral_neck_BMD,DXXNKBMD_Femoral_neck_BMD
P_DXXFEM,DXXNKBMC,Femoral_neck_BMC,DXXNKBMC_Femoral_neck_BMC
P_DXXFEM,DXXNKA,Femoral_neck_area,DXXNKA_Femoral_neck_area
P_DXXFEM,DXXTRBMD,Trochanter_BMD,DXXTRBMD_Trochanter_BMD
P_DXXFEM,DXXTRBMC,Trochanter_BMC,DXXTRBMC_Trochanter_BMC
P_DXXFEM,DXXTRA,Trochanter_area,DXXTRA_Trochanter_area
P_DXXFEM,DXXINBMD,Intertrochanter_BMD,DXXINBMD_Intertrochanter_BMD
P_DXXFEM,DXXINBMC,Intertrochanter_BMC,DXXINBMC_Intertrochanter_BMC
P_DXXFEM,DXXINA,Intertrochanter_area,DXXINA_Intertrochanter_area
P_DXXFEM,DXXWDBMD,Wards_triangle_BMD,DXXWDBMD_Wards_triangle_BMD
P_DXXFEM,DXXWDBMC,Wards_triangle_BMC,DXXWDBMC_Wards_triangle_BMC
P_DXXFEM,DXXWDA,Wards_triangle_area,DXXWDA_Wards_triangle_area
P_DXXFEM,DXAFMRK,Calculated_K_for_femur,DXAFMRK_Calculated_K_for_femur
P_DXXFEM,DXAFMRD0,Calculated_DO_for_femur,DXAFMRD0_Calculated_DO_for_femur
P_DXXSPN,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_DXXSPN,DXASPNST,Spine_scan_status,DXASPNST_Spine_scan_status
P_DXXSPN,DXXOSBCC,Total_spine_BMD_invalidity_code,DXXOSBCC_Total_spine_BMD_invalidity_code
P_DXXSPN,DXXL1BCC,L1_BMD_invalidity_code,DXXL1BCC_L1_BMD_invalidity_code
P_DXXSPN,DXXL2BCC,L2_BMD_invalidity_code,DXXL2BCC_L2_BMD_invalidity_code
P_DXXSPN,DXXL3BCC,L3_BMD_invalidity_code,DXXL3BCC_L3_BMD_invalidity_code
P_DXXSPN,DXXL4BCC,L4_BMD_invalidity_code,DXXL4BCC_L4_BMD_invalidity_code
P_DXXSPN,DXXOSBMD,Total_spine_BMD,DXXOSBMD_Total_spine_BMD
P_DXXSPN,DXXOSBMC,Total_spine_BMC,DXXOSBMC_Total_spine_BMC
P_DXXSPN,DXXOSA,Total_spine_area,DXXOSA_Total_spine_area
P_DXXSPN,DXXL1BMD,L1_BMD,DXXL1BMD_L1_BMD
P_DXXSPN,DXXL1BMC,L1_BMC,DXXL1BMC_L1_BMC
P_DXXSPN,DXXL1A,L1_area,DXXL1A_L1_area
P_DXXSPN,DXXL2BMD,L2_BMD,DXXL2BMD_L2_BMD
P_DXXSPN,DXXL2BMC,L2_BMC,DXXL2BMC_L2_BMC
P_DXXSPN,DXXL2A,L2_area,DXXL2A_L2_area
P_DXXSPN,DXXL3BMD,L3_BMD,DXXL3BMD_L3_BMD
P_DXXSPN,DXXL3BMC,L3_BMC,DXXL3BMC_L3_BMC
P_DXXSPN,DXXL3A,L3_area,DXXL3A_L3_area
P_DXXSPN,DXXL4BMD,L4_BMD,DXXL4BMD_L4_BMD
P_DXXSPN,DXXL4BMC,L4_BMC,DXXL4BMC_L4_BMC
P_DXXSPN,DXXL4A,L4_area,DXXL4A_L4_area
P_DXXSPN,DXASPNK,Calculated_K_for_spine,DXASPNK_Calculated_K_for_spine
P_DXXSPN,DXASPND0,Calculated_DO_for_spine,DXASPND0_Calculated_DO_for_spine
P_LUX,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_LUX,LUAXSTAT,Elastography_exam_status,LUAXSTAT_Elastography_exam_status
P_LUX,LUARXNC,Reason_for_partial_exam,LUARXNC_Reason_for_partial_exam
P_LUX,LUARXND,Reason_exam_not_done,LUARXND_Reason_exam_not_done
P_LUX,LUARXIN,Reason_ineligible,LUARXIN_Reason_ineligible
P_LUX,LUAPNME,Exam_wand_type,LUAPNME_Exam_wand_type
P_LUX,LUANMVGP,Count_complete_measures_from_final_wand,LUANMVGP_Count_complete_measures_from_final_wand
P_LUX,LUANMTGP,Count_measures_attempted_with_final_wand,LUANMTGP_Count_measures_attempted_with_final_wand
P_LUX,LUXSMED,Median_stiffness_E_kilopascals_kPa,LUXSMED_Median_stiffness_E_kilopascals_kPa
P_LUX,LUXSIQR,Stiffness_E_interquartile_range_IQRe,LUXSIQR_Stiffness_E_interquartile_range_IQRe
P_LUX,LUXSIQRM,Ratio_Stiffness_IQRe_median_E,LUXSIQRM_Ratio_Stiffness_IQRe_median_E
P_LUX,LUXCAPM,Median_CAP_decibels_per_meter_dB_m,LUXCAPM_Median_CAP_decibels_per_meter_dB_m
P_LUX,LUXCPIQR,CAP_interquartile_range_IQRc,LUXCPIQR_CAP_interquartile_range_IQRc
P_OHXDEN,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_OHXDEN,OHDEXSTS,Overall_Oral_Health_Exam_Status,OHDEXSTS_Overall_Oral_Health_Exam_Status
P_OHXDEN,OHDDESTS,Dentition_Status_Code,OHDDESTS_Dentition_Status_Code
P_OHXDEN,OHXIMP,Dental_Implant_yes_no,OHXIMP_Dental_Implant_yes_no
P_OHXDEN,OHX01TC,Tooth_Count_1,OHX01TC_Tooth_Count_1
P_OHXDEN,OHX02TC,Tooth_Count_2,OHX02TC_Tooth_Count_2
P_OHXDEN,OHX03TC,Tooth_Count_3,OHX03TC_Tooth_Count_3
P_OHXDEN,OHX04TC,Tooth_Count_4,OHX04TC_Tooth_Count_4
P_OHXDEN,OHX05TC,Tooth_Count_5,OHX05TC_Tooth_Count_5
P_OHXDEN,OHX06TC,Tooth_Count_6,OHX06TC_Tooth_Count_6
P_OHXDEN,OHX07TC,Tooth_Count_7,OHX07TC_Tooth_Count_7
P_OHXDEN,OHX08TC,Tooth_Count_8,OHX08TC_Tooth_Count_8
P_OHXDEN,OHX09TC,Tooth_Count_9,OHX09TC_Tooth_Count_9
P_OHXDEN,OHX10TC,Tooth_Count_10,OHX10TC_Tooth_Count_10
P_OHXDEN,OHX11TC,Tooth_Count_11,OHX11TC_Tooth_Count_11
P_OHXDEN,OHX12TC,Tooth_Count_12,OHX12TC_Tooth_Count_12
P_OHXDEN,OHX13TC,Tooth_Count_13,OHX13TC_Tooth_Count_13
P_OHXDEN,OHX14TC,Tooth_Count_14,OHX14TC_Tooth_Count_14
P_OHXDEN,OHX15TC,Tooth_Count_15,OHX15TC_Tooth_Count_15
P_OHXDEN,OHX16TC,Tooth_Count_16,OHX16TC_Tooth_Count_16
P_OHXDEN,OHX17TC,Tooth_Count_17,OHX17TC_Tooth_Count_17
P_OHXDEN,OHX18TC,Tooth_Count_18,OHX18TC_Tooth_Count_18
P_OHXDEN,OHX19TC,Tooth_Count_19,OHX19TC_Tooth_Count_19
P_OHXDEN,OHX20TC,Tooth_Count_20,OHX20TC_Tooth_Count_20
P_OHXDEN,OHX21TC,Tooth_Count_21,OHX21TC_Tooth_Count_21
P_OHXDEN,OHX22TC,Tooth_Count_22,OHX22TC_Tooth_Count_22
P_OHXDEN,OHX23TC,Tooth_Count_23,OHX23TC_Tooth_Count_23
P_OHXDEN,OHX24TC,Tooth_Count_24,OHX24TC_Tooth_Count_24
P_OHXDEN,OHX25TC,Tooth_Count_25,OHX25TC_Tooth_Count_25
P_OHXDEN,OHX26TC,Tooth_Count_26,OHX26TC_Tooth_Count_26
P_OHXDEN,OHX27TC,Tooth_Count_27,OHX27TC_Tooth_Count_27
P_OHXDEN,OHX28TC,Tooth_Count_28,OHX28TC_Tooth_Count_28
P_OHXDEN,OHX29TC,Tooth_Count_29,OHX29TC_Tooth_Count_29
P_OHXDEN,OHX30TC,Tooth_Count_30,OHX30TC_Tooth_Count_30
P_OHXDEN,OHX31TC,Tooth_Count_31,OHX31TC_Tooth_Count_31
P_OHXDEN,OHX32TC,Tooth_Count_32,OHX32TC_Tooth_Count_32
P_OHXDEN,OHX02CTC,Coronal_Caries_Tooth_Count_2,OHX02CTC_Coronal_Caries_Tooth_Count_2
